1663195866.174354 Connecting to host 192.168.3.1, port 5101
1663195866.174513 [  4] local 192.168.10.2 port 57652 connected to 192.168.3.1 port 5101
1663195866.174548 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663195866.174571 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663195866.175256 [  4]   3.00-3.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175279 [  4]   3.10-3.20   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175302 [  4]   3.20-3.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175325 [  4]   3.30-3.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175348 [  4]   3.40-3.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175371 [  4]   3.50-3.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175394 [  4]   3.60-3.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175417 [  4]   3.70-3.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175440 [  4]   3.80-3.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175463 [  4]   3.90-4.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175486 [  4]   4.00-4.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175507 [  4]   4.10-4.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175530 [  4]   4.20-4.30   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175553 [  4]   4.30-4.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175575 [  4]   4.40-4.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175625 [  4]   4.50-4.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175652 [  4]   4.60-4.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195866.175675 [  4]   4.70-4.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195866.175698 [  4]   4.80-4.90   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.650244 [  4]   4.90-5.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.650342 [  4]   5.00-5.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650370 [  4]   5.10-5.20   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663195871.650392 [  4]   5.20-5.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650413 [  4]   5.30-5.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650454 [  4]   5.40-5.50   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663195871.650477 [  4]   5.50-5.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650501 [  4]   5.60-5.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650524 [  4]   5.70-5.80   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.650547 [  4]   5.80-5.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650570 [  4]   5.90-6.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650593 [  4]   6.00-6.10   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.650616 [  4]   6.10-6.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650639 [  4]   6.20-6.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650662 [  4]   6.30-6.40   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.650685 [  4]   6.40-6.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650708 [  4]   6.50-6.60   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.650733 [  4]   6.60-6.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.650756 [  4]   6.70-6.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650779 [  4]   6.80-6.90   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.650802 [  4]   6.90-7.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650825 [  4]   7.00-7.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650848 [  4]   7.10-7.20   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663195871.650872 [  4]   7.20-7.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650895 [  4]   7.30-7.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650918 [  4]   7.40-7.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.650941 [  4]   7.50-7.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650964 [  4]   7.60-7.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.650986 [  4]   7.70-7.80   sec  61.4 KBytes  5.03 Mbits/sec    0   14.1 KBytes       
1663195871.651009 [  4]   7.80-7.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651032 [  4]   7.90-8.00   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.651055 [  4]   8.00-8.10   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.651078 [  4]   8.10-8.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651101 [  4]   8.20-8.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.651124 [  4]   8.30-8.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651145 [  4]   8.40-8.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651172 [  4]   8.50-8.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.651195 [  4]   8.60-8.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651218 [  4]   8.70-8.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651241 [  4]   8.80-8.90   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.651264 [  4]   8.90-9.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651287 [  4]   9.00-9.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651310 [  4]   9.10-9.20   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663195871.651333 [  4]   9.20-9.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651356 [  4]   9.30-9.40   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.651379 [  4]   9.40-9.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663195871.651402 [  4]   9.50-9.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651425 [  4]   9.60-9.70   sec  32.1 KBytes  2.63 Mbits/sec    0   14.1 KBytes       
1663195871.651448 [  4]   9.70-9.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651472 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663195871.651495 [  4]   9.90-10.00  sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663195871.651518 - - - - - - - - - - - - - - - - - - - - - - - - -
1663195871.651541 [ ID] Interval           Transfer     Bandwidth       Retr
1663195871.651569 [  4]   0.00-10.00  sec  5.92 MBytes  4.97 Mbits/sec    0             sender
1663195871.651675 [  4]   0.00-10.00  sec  2.51 MBytes  2.10 Mbits/sec                  receiver
1663195871.651716 
1663195871.651741 iperf Done.
