1663196491.333238 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,920ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.333251 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165636 lastrcv:587165636 lastack:587165636 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663196491.628771 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,624ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.628786 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.628800 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,624ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.628813 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.628879 tcp   ESTAB    0      2317644          192.168.10.2:55400 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,200ms,0) uid:20001 ino:12269217 sk:8d4c 1663196491.628892 	 ts sack reno wscale:7,7 rto:300 rtt:97.267/3.625 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1612 bytes_sent:4565353 bytes_acked:2263418 segs_out:3225 segs_in:339 data_segs_out:3222 send 189329248bps lastrcv:408 pacing_rate 378657520bps delivery_rate 91316768bps delivered:1611 busy:392ms rwnd_limited:4ms(1.0%) sndbuf_limited:4ms(1.0%) unacked:1612 rcv_space:14280 rcv_ssthresh:64108 notsent:15708 minrtt:30.134
1663196491.628905 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:59471 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,624ms,0) uid:20001 ino:12266117 sk:8d4d 1663196491.628916 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.628982 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:41027 192.168.3.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,624ms,0) uid:20001 ino:12269217 sk:8d4e 1663196491.628995 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.629008 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:53579 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,624ms,0) uid:20001 ino:12269217 sk:8d4f 1663196491.629022 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.629062 tcp   ESTAB    0      62832            192.168.10.2:58006 192.168.3.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,160ms,0) uid:20001 ino:12266117 sk:8d50 1663196491.629074 	 ts sack pcc_loss wscale:7,7 rto:280 rtt:76.138/20.707 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:212 bytes_sent:235657 bytes_acked:172826 segs_out:173 segs_in:64 data_segs_out:170 send 31809189bps lastsnd:4 lastrcv:408 lastack:12 pacing_rate 16000000bps delivery_rate 4147264bps delivered:125 busy:392ms sndbuf_limited:76ms(19.4%) unacked:46 rcv_space:14280 rcv_ssthresh:64108 minrtt:30.282                     
1663196491.629119 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:40269 192.168.4.1:5102 users:(("iperf3",pid=16923,fd=4)) timer:(on,624ms,0) uid:20001 ino:12269217 sk:8d51 1663196491.629134 	 pcc_loss rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:587165932 lastrcv:587165932 lastack:587165932 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                
1663196491.629200 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:35377 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,616ms,0) uid:20001 ino:12266117 sk:8d4a 1663196491.629213 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663196491.629226 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:42055 192.168.4.1:5101 users:(("iperf3",pid=16919,fd=4)) timer:(on,616ms,0) uid:20001 ino:12266117 sk:8d4b 1663196491.629239 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
