1663194396.218285 Connecting to host 192.168.3.1, port 5101
1663194396.218454 [  4] local 192.168.10.2 port 56816 connected to 192.168.3.1 port 5101
1663194396.218489 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663194396.218512 [  4]   0.00-0.10   sec   689 KBytes  56.3 Mbits/sec    0   5.66 KBytes       
1663194401.651366 [  4]   9.60-9.70   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194401.651390 [  4]   9.70-9.80   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194401.651414 [  4]   9.80-9.90   sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194401.651439 [  4]   9.90-10.00  sec  0.00 Bytes  0.00 Mbits/sec    0   5.66 KBytes       
1663194401.651465 - - - - - - - - - - - - - - - - - - - - - - - - -
1663194401.651490 [ ID] Interval           Transfer     Bandwidth       Retr
1663194401.651514 [  4]   0.00-10.00  sec  3.58 MBytes  3.00 Mbits/sec    0             sender
1663194401.651538 [  4]   0.00-10.00  sec  1.82 MBytes  1.53 Mbits/sec                  receiver
1663194401.651563 
1663194401.651629 iperf Done.
