1663194538.333226 tcp   SYN-SENT 0      1      192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,924ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.333296 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585212636 lastrcv:585212636 lastack:585212636 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                         
1663194538.625993 tcp   ESTAB    0      1404544          192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,216ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.626007 	 ts sack balia wscale:7,7 rto:304 rtt:103.754/3.143 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1144 bytes_sent:2956817 bytes_acked:1562270 segs_out:2128 segs_in:310 data_segs_out:2125 send 125961948bps lastrcv:404 pacing_rate 251922984bps delivery_rate 61048520bps delivered:1145 busy:388ms rwnd_limited:16ms(4.1%) sndbuf_limited:8ms(2.1%) unacked:981 rcv_space:14280 rcv_ssthresh:64108 notsent:9996 minrtt:30.11
1663194538.626076 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,624ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.626088 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626133 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,624ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.626147 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626188 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,624ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.626202 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626216 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,624ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.626227 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626291 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:50849 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,624ms,0) uid:20001 ino:12031535 sk:85c3 1663194538.626306 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626320 mptcp ESTAB    0      1077120          192.168.10.2:54292 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,144ms,0) uid:20001 ino:11951323 sk:85c4 1663194538.626334 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:300                                                                                                                                                                                                                                                                                                                                                           
1663194538.626348 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:34459 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,624ms,0) uid:20001 ino:11951323 sk:85c5 1663194538.626361 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                      
1663194538.626428 mptcp ESTAB    0      1404544          192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,224ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.626441 	 subflows:1 add_addr_accepted_max:7 write_seq:21800000594 snd_una:3d3                                                                                                                                                                                                                                                                                                                                                           
1663194538.772299 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,484ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.772367 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772408 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,484ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.772419 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772451 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,484ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.772462 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772472 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,484ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.772483 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772550 tcp   SYN-SENT 0      1       192.168.10.2%enp6s0f1:50849 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,484ms,0) uid:20001 ino:12031535 sk:85c3 1663194538.772561 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772574 tcp   ESTAB    0      2039184          192.168.10.2:54292 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,180ms,0) uid:20001 ino:11951323 sk:85c4 1663194538.772585 	 ts sack reno wscale:7,7 rto:364 rtt:161.062/3.144 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1428 bytes_sent:4019857 bytes_acked:1986386 segs_out:2854 segs_in:338 data_segs_out:2851 send 101286908bps lastsnd:44 lastrcv:548 lastack:44 pacing_rate 202572712bps delivery_rate 49339000bps delivered:1428 busy:532ms rwnd_limited:60ms(11.3%) unacked:1424 rcv_space:14280 rcv_ssthresh:64108 notsent:5712 minrtt:30.388    
1663194538.772596 tcp   SYN-SENT 0      1       192.168.20.2%enp6s0f0:34459 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,484ms,0) uid:20001 ino:11951323 sk:85c5 1663194538.772607 	 balia rto:1000 mss:524 pmtu:1500 rcvmss:88 advmss:1460 cwnd:10 segs_out:1 lastsnd:585213076 lastrcv:585213076 lastack:585213076 unacked:1 rcv_ssthresh:64240                                                                                                                                                                                                                                                                      
1663194538.772675 tcp   ESTAB    0      2369052          192.168.10.2:56898 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,200ms,0) uid:20001 ino:12031535 sk:85c6 1663194538.772688 	 ts sack balia wscale:7,7 rto:384 rtt:182.105/3.19 mss:1428 pmtu:1500 rcvmss:536 advmss:1428 cwnd:1700 bytes_sent:4713865 bytes_acked:2356238 segs_out:3395 segs_in:398 data_segs_out:3392 send 106646166bps lastrcv:548 pacing_rate 213291592bps delivery_rate 52308872bps delivered:1701 busy:532ms rwnd_limited:100ms(18.8%) sndbuf_limited:8ms(1.5%) unacked:1692 rcv_space:14280 rcv_ssthresh:64108 notsent:11424 minrtt:30.11
1663194538.772764 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:39745 192.168.4.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,476ms,0) uid:20001 ino:12031535 sk:85bf 1663194538.772775 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                         
1663194538.772817 mptcp SYN-SENT 0      1       192.168.10.2%enp6s0f1:45387 192.168.4.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,476ms,0) uid:20001 ino:11951323 sk:85c0 1663194538.772830 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                         
1663194538.772871 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:43365 192.168.3.1:5101 users:(("iperf3",pid=6342,fd=4)) timer:(on,476ms,0) uid:20001 ino:12031535 sk:85c1 1663194538.772884 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                         
1663194538.772898 mptcp SYN-SENT 0      1       192.168.20.2%enp6s0f0:40405 192.168.3.1:5102 users:(("iperf3",pid=6346,fd=4)) timer:(on,476ms,0) uid:20001 ino:11951323 sk:85c2 1663194538.772912 	 subflows:2 write_seq:580000020c snd_una:1                                                                                                                                                                                                                                                                                                                                                                                         
