1663196538.250157 Connecting to host 192.168.3.1, port 5101
1663196538.250299 [  4] local 192.168.10.2 port 58032 connected to 192.168.3.1 port 5101
1663196538.250335 [ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
1663196538.250359 [  4]   0.00-0.10   sec   230 KBytes  18.8 Mbits/sec    0   14.1 KBytes       
1663196538.250950 [  4]   2.40-2.50   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196538.250974 [  4]   2.50-2.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.250999 [  4]   2.60-2.70   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251024 [  4]   2.70-2.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251049 [  4]   2.80-2.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251073 [  4]   2.90-3.00   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251098 [  4]   3.00-3.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251123 [  4]   3.10-3.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251148 [  4]   3.20-3.30   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251173 [  4]   3.30-3.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251199 [  4]   3.40-3.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251224 [  4]   3.50-3.60   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251248 [  4]   3.60-3.70   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251275 [  4]   3.70-3.80   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251300 [  4]   3.80-3.90   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251325 [  4]   3.90-4.00   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251351 [  4]   4.00-4.10   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251376 [  4]   4.10-4.20   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251399 [  4]   4.20-4.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251424 [  4]   4.30-4.40   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251449 [  4]   4.40-4.50   sec  61.4 KBytes  5.02 Mbits/sec    0   14.1 KBytes       
1663196538.251474 [  4]   4.50-4.60   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196538.251499 [  4]   4.60-4.70   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196538.251524 [  4]   4.70-4.80   sec  30.7 KBytes  2.51 Mbits/sec    0   14.1 KBytes       
1663196538.251549 [  4]   4.80-4.90   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196543.802188 [  4]   4.90-5.00   sec  19.5 KBytes  1.60 Mbits/sec    0   14.1 KBytes       
1663196543.802280 [  4]   5.00-5.10   sec  75.3 KBytes  6.17 Mbits/sec    0   14.1 KBytes       
1663196543.802310 [  4]   5.10-5.20   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196543.802333 [  4]   5.20-5.30   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196543.802359 [  4]   5.30-5.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802383 [  4]   5.40-5.50   sec  0.00 Bytes  0.00 Mbits/sec    0   14.1 KBytes       
1663196543.802407 [  4]   5.50-5.60   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802431 [  4]   5.60-5.70   sec  62.8 KBytes  5.14 Mbits/sec    0   14.1 KBytes       
1663196543.802455 [  4]   5.70-5.80   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802479 [  4]   5.80-5.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802503 [  4]   5.90-6.00   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802527 [  4]   6.00-6.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802550 [  4]   6.10-6.20   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802574 [  4]   6.20-6.30   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802598 [  4]   6.30-6.40   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802622 [  4]   6.40-6.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802645 [  4]   6.50-6.60   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802669 [  4]   6.60-6.70   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802693 [  4]   6.70-6.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802716 [  4]   6.80-6.90   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802740 [  4]   6.90-7.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802764 [  4]   7.00-7.10   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802788 [  4]   7.10-7.20   sec   126 KBytes  10.3 Mbits/sec    0   14.1 KBytes       
1663196543.802811 [  4]   7.20-7.30   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.802835 [  4]   7.30-7.40   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.802859 [  4]   7.40-7.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802882 [  4]   7.50-7.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.802906 [  4]   7.60-7.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802930 [  4]   7.70-7.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.802954 [  4]   7.80-7.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.802977 [  4]   7.90-8.00   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803001 [  4]   8.00-8.10   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803025 [  4]   8.10-8.20   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663196543.803048 [  4]   8.20-8.30   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803072 [  4]   8.30-8.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803094 [  4]   8.40-8.50   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803116 [  4]   8.50-8.60   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803139 [  4]   8.60-8.70   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803163 [  4]   8.70-8.80   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803186 [  4]   8.80-8.90   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803210 [  4]   8.90-9.00   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803234 [  4]   9.00-9.10   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803258 [  4]   9.10-9.20   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803281 [  4]   9.20-9.30   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803305 [  4]   9.30-9.40   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803329 [  4]   9.40-9.50   sec   251 KBytes  20.5 Mbits/sec    0   14.1 KBytes       
1663196543.803352 [  4]   9.50-9.60   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803376 [  4]   9.60-9.70   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803400 [  4]   9.70-9.80   sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803424 [  4]   9.80-9.90   sec   251 KBytes  20.6 Mbits/sec    0   14.1 KBytes       
1663196543.803448 [  4]   9.90-10.00  sec   188 KBytes  15.4 Mbits/sec    0   14.1 KBytes       
1663196543.803472 - - - - - - - - - - - - - - - - - - - - - - - - -
1663196543.803497 [ ID] Interval           Transfer     Bandwidth       Retr
1663196543.803526 [  4]   0.00-10.00  sec  13.2 MBytes  11.1 Mbits/sec    0             sender
1663196543.803552 [  4]   0.00-10.00  sec  10.0 MBytes  8.40 Mbits/sec                  receiver
1663196543.803577 
1663196543.803653 iperf Done.
